Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,Concentration [ppm],Concentration [mol/L]=[M],Wavelength
2023_05_04_13_09_55_462400,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,19.911447286605835,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_09_57_210991,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,21.660038232803345,1,-0.9993627140847605,-2.855322040242173e-05,1579.9900199600756
2023_05_04_13_10_07_378697,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,31.82774448394776,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_10_08_814809,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,33.263855934143066,1,-1.3837329887326197,-3.953522824950342e-05,1579.9900199600756
2023_05_04_13_10_10_220556,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,34.66960310935974,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_10_11_645215,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,36.09426236152649,1,-1.2684219063381004,-3.62406258953743e-05,1579.9900199600756
2023_05_04_13_10_13_081800,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,37.5308473110199,1,-1.537481098591848,-4.392803138833851e-05,1579.9900199600756
2023_05_04_13_10_14_489540,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,38.93858766555786,1,-0.07687405492967946,-2.196401569419413e-06,1579.9900199600756
2023_05_04_13_10_15_910740,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,40.35978698730469,1,0.269059192253609,7.687405492960259e-06,1579.9900199600756
2023_05_04_13_10_17_327771,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,41.77681803703308,1,-0.8840516316902375,-2.52586180482925e-05,1579.9900199600756
2023_05_04_13_10_18_759968,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,43.209015130996704,1,0.9609256866199207,2.745501961771202e-05,1579.9900199600756
2023_05_04_13_10_20_175186,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,44.62423348426819,1,-0.9609256866197823,-2.7455019617708066e-05,1579.9900199600756
2023_05_04_13_10_21_597985,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,46.04703211784363,1,-2.2293475929580215,-6.369564551308634e-05,1579.9900199600756
2023_05_04_13_10_23_034109,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,47.48315668106079,1,-2.190910565493316,-6.259744472838045e-05,1579.9900199600756
2023_05_04_13_10_24_454547,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,48.90359401702881,1,-0.42280730211269885,-1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_10_25_879253,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,50.32830023765564,1,-0.8071775767606926,-2.3062216478876932e-05,1579.9900199600756
2023_05_04_13_10_27_293576,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,51.74262380599976,1,0.0,0.0,1579.9900199600756
2023_05_04_13_10_28_920823,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,53.36986994743347,1,-2.0755994830989315,-5.9302842374255184e-05,1579.9900199600756
2023_05_04_13_10_30_347844,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,54.79689121246338,1,-0.6534294669016065,-1.86694133400459e-05,1579.9900199600756
2023_05_04_13_10_31_785297,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,56.23434448242188,1,-0.269059192253609,-7.687405492960259e-06,1579.9900199600756
2023_05_04_13_10_33_187667,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,57.636714220047,1,0.11531108239438465,3.2946023541252754e-06,1579.9900199600756
2023_05_04_13_10_34_629273,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,59.07832026481629,1,-1.2299848788733954,-3.514242511066844e-05,1579.9900199600756
2023_05_04_13_10_36_036098,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,60.48514580726624,1,-0.8456146042255361,-2.4160417263586746e-05,1579.9900199600756
2023_05_04_13_10_37_447701,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,61.896748304367065,1,-1.768103263380617,-5.051723609658906e-05,1579.9900199600756
2023_05_04_13_10_38_892110,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,63.34115767478943,1,0.2306221647887693,6.589204708250551e-06,1579.9900199600756
2023_05_04_13_10_40_317581,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,64.76662802696228,1,-3.344021389437032,-9.554346826962948e-05,1579.9900199600756
2023_05_04_13_10_41_722866,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,66.17191290855408,1,-2.6521548950708587,-7.577585414488168e-05,1579.9900199600756
2023_05_04_13_10_43_143997,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,67.59304428100586,1,-1.1146737964790108,-3.184782275654317e-05,1579.9900199600756
2023_05_04_13_10_44_565625,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,69.01467204093933,1,-1.076236769014167,-3.0749621971833344e-05,1579.9900199600756
2023_05_04_13_10_45_987237,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,70.43628454208374,1,-1.1531108239438503,-3.294602354125287e-05,1579.9900199600756
2023_05_04_13_10_47_426375,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,71.87542200088501,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_10_48_832489,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,73.2815363407135,1,-1.1146737964790108,-3.184782275654317e-05,1579.9900199600756
2023_05_04_13_10_50_267836,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,74.71688294410706,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_10_51_910494,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,76.35954093933105,1,-0.9609256866197823,-2.7455019617708066e-05,1579.9900199600756
2023_05_04_13_10_53_316836,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,77.76588296890259,1,-0.9993627140846261,-2.8553220402417887e-05,1579.9900199600756
2023_05_04_13_10_54_753243,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,79.20229077339172,1,-1.2299848788733954,-3.514242511066844e-05,1579.9900199600756
2023_05_04_13_10_56_174274,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,80.62332105636597,1,-1.1146737964790108,-3.184782275654317e-05,1579.9900199600756
2023_05_04_13_10_57_578551,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,82.02759838104248,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_10_59_005829,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,83.45487666130066,1,-2.575280840141175,-7.357945257546214e-05,1579.9900199600756
2023_05_04_13_11_00_439512,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,84.8885588645935,1,-1.9987254281692521,-5.7106440804835774e-05,1579.9900199600756
2023_05_04_13_11_01_846454,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,86.29550170898438,1,-1.8065402908451842,-5.161543688129098e-05,1579.9900199600756
2023_05_04_13_11_03_285201,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,87.73424863815308,1,-0.6534294669014682,-1.866941334004195e-05,1579.9900199600756
2023_05_04_13_11_04_690666,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,89.1397135257721,1,-1.729666235915639,-4.94190353118754e-05,1579.9900199600756
2023_05_04_13_11_06_114187,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,90.5632345676422,1,-0.15374810985922438,-4.392803138834982e-06,1579.9900199600756
2023_05_04_13_11_07_534885,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,91.98393201828004,1,-1.7296662359157775,-4.941903531187936e-05,1579.9900199600756
2023_05_04_13_11_08_957241,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,93.4062886238098,1,-1.6527921809860942,-4.722263374245983e-05,1579.9900199600756
2023_05_04_13_11_10_393394,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,94.84244155883788,1,-0.2306221647887693,-6.589204708250551e-06,1579.9900199600756
2023_05_04_13_11_12_035373,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,96.4844205379486,1,-1.6912292084509337,-4.8320834527169535e-05,1579.9900199600756
2023_05_04_13_11_13_437980,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,97.88702726364136,1,-2.0371624556340917,-5.8204641589545476e-05,1579.9900199600756
2023_05_04_13_11_14_880866,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,99.32991313934326,1,-1.1915478514085556,-3.404422432595873e-05,1579.9900199600756
2023_05_04_13_11_16_294744,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,100.74379134178162,1,-2.190910565493316,-6.259744472838045e-05,1579.9900199600756
2023_05_04_13_11_17_703188,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,102.15223574638368,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_11_19_142981,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,103.59202814102171,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_11_20_543705,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,104.99275255203248,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_11_21_970658,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,106.41970562934875,1,0.2306221647887693,6.589204708250551e-06,1579.9900199600756
2023_05_04_13_11_23_611141,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,108.06018829345705,1,-1.7681032633804787,-5.0517236096585103e-05,1579.9900199600756
2023_05_04_13_11_25_033285,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,109.48233199119568,1,-2.1524735380284765,-6.149924394367075e-05,1579.9900199600756
2023_05_04_13_11_26_457821,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,110.9068682193756,1,-1.0762367690143053,-3.0749621971837294e-05,1579.9900199600756
2023_05_04_13_11_27_894699,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,112.34374618530272,1,-1.076236769014167,-3.0749621971833344e-05,1579.9900199600756
2023_05_04_13_11_29_296597,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,113.74564480781557,1,-1.153110823943712,-3.294602354124891e-05,1579.9900199600756
2023_05_04_13_11_30_737334,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,115.186381816864,1,-1.3068589338030747,-3.733882668008785e-05,1579.9900199600756
2023_05_04_13_11_32_159213,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,116.6082603931427,1,0.42280730211269885,1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_11_33_568707,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,118.01775479316711,1,-1.383732988732485,-3.953522824949957e-05,1579.9900199600756
2023_05_04_13_11_35_206405,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,119.65545272827148,1,-1.8065402908451842,-5.161543688129098e-05,1579.9900199600756
2023_05_04_13_11_36_627655,,1600,50,19.64MHz,8,MID,2nm <1.643nm>,121.07670259475708,1,-4.612443295775271,-0.00013178409416500774,1579.9900199600756
2023_05_04_13_11_39_926198,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,1.898265361785889,1,0.8840516316902375,2.52586180482925e-05,1579.9900199600756
2023_05_04_13_11_41_347575,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,3.319643020629883,1,3.0365251697187174,8.675786199196336e-05,1579.9900199600756
2023_05_04_13_11_42_753250,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,4.725317478179932,1,3.113399224648124,8.895426356137497e-05,1579.9900199600756
2023_05_04_13_11_44_166027,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,6.138095140457153,1,1.8065402908453223,5.161543688129492e-05,1579.9900199600756
2023_05_04_13_11_45_599068,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,7.571135759353638,1,3.1902732795778075,9.11506651307945e-05,1579.9900199600756
2023_05_04_13_11_47_037094,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,9.009161949157717,1,1.6143551535212544,4.6124432957750124e-05,1579.9900199600756
2023_05_04_13_11_48_456404,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,10.42847228050232,1,3.536206526760961,0.00010103447219317032,1579.9900199600756
2023_05_04_13_11_49_865857,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,11.837924718856812,1,1.9602884007044081,5.600824002012595e-05,1579.9900199600756
2023_05_04_13_11_51_285810,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,13.257877349853516,1,2.9596511147890343,8.456146042254383e-05,1579.9900199600756
2023_05_04_13_11_52_719954,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,14.69202160835266,1,1.8449773183100235,5.271363766600067e-05,1579.9900199600756
2023_05_04_13_11_54_142463,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,16.11453127861023,1,2.76746597746497,7.907045649899914e-05,1579.9900199600756
2023_05_04_13_11_55_550627,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,17.52269434928894,1,4.189635993662433,0.00011970388553321238,1579.9900199600756
2023_05_04_13_11_56_987933,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,18.96000099182129,1,2.575280840141175,7.357945257546214e-05,1579.9900199600756
2023_05_04_13_11_58_405316,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,20.377384185791016,1,2.2293475929580215,6.369564551308634e-05,1579.9900199600756
2023_05_04_13_11_59_816625,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,21.788692474365234,1,2.4984067852114955,7.138305100604272e-05,1579.9900199600756
2023_05_04_13_12_01_254992,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,23.227059602737427,1,2.4215327302819505,6.918664943662715e-05,1579.9900199600756
2023_05_04_13_12_02_659515,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,24.631582736969,1,3.113399224648263,8.895426356137894e-05,1579.9900199600756
2023_05_04_13_12_04_079027,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,26.05109524726868,1,1.6527921809859596,4.722263374245599e-05,1579.9900199600756
2023_05_04_13_12_05_502296,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,27.474363565444943,1,2.8827770598593547,8.236505885312442e-05,1579.9900199600756
2023_05_04_13_12_06_921364,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,28.893431901931763,1,1.2684219063381004,3.62406258953743e-05,1579.9900199600756
2023_05_04_13_12_08_338403,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,30.31047034263611,1,2.152473538028338,6.14992439436668e-05,1579.9900199600756
2023_05_04_13_12_09_783269,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,31.75533676147461,1,1.9218513732395688,5.491003923541625e-05,1579.9900199600756
2023_05_04_13_12_11_192048,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,33.1641161441803,1,1.9987254281692521,5.7106440804835774e-05,1579.9900199600756
2023_05_04_13_12_12_628197,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,34.60026526451111,1,1.6527921809860942,4.722263374245983e-05,1579.9900199600756
2023_05_04_13_12_14_034277,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,36.00634527206421,1,2.2293475929580215,6.369564551308634e-05,1579.9900199600756
2023_05_04_13_12_15_471109,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,37.44317698478699,1,0.19218513732392958,5.491003923540845e-06,1579.9900199600756
2023_05_04_13_12_16_878772,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,38.85083985328674,1,1.4606070436620302,4.173162981891515e-05,1579.9900199600756
2023_05_04_13_12_18_300228,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,40.27229571342468,1,2.267784620422861,6.479384629779603e-05,1579.9900199600756
2023_05_04_13_12_19_722913,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,41.69498038291931,1,1.8449773183100235,5.271363766600067e-05,1579.9900199600756
2023_05_04_13_12_21_146782,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,43.118849754333496,1,1.383732988732485,3.953522824949957e-05,1579.9900199600756
2023_05_04_13_12_22_565925,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,44.53799247741699,1,2.0371624556340917,5.8204641589545476e-05,1579.9900199600756
2023_05_04_13_12_23_989166,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,45.9612340927124,1,3.882139773944115,0.00011091827925554615,1579.9900199600756
2023_05_04_13_12_25_412918,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,47.38498616218567,1,2.1140365105636367,6.040104315896105e-05,1579.9900199600756
2023_05_04_13_12_26_831974,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,48.80404138565064,1,2.4984067852114955,7.138305100604272e-05,1579.9900199600756
2023_05_04_13_12_28_252464,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,50.22453165054321,1,2.575280840141175,7.357945257546214e-05,1579.9900199600756
2023_05_04_13_12_29_676741,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,51.64880919456482,1,-0.538118384507218,-1.5374810985920517e-05,1579.9900199600756
2023_05_04_13_12_31_111259,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,53.08332633972168,1,2.921214087324195,8.346325963783414e-05,1579.9900199600756
2023_05_04_13_12_32_518455,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,54.49052262306213,1,2.4599697577467907,7.028485022133688e-05,1579.9900199600756
2023_05_04_13_12_33_954234,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,55.92630171775818,1,1.5759181260565491,4.5026232173044264e-05,1579.9900199600756
2023_05_04_13_12_35_359148,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,57.33121609687805,1,3.8437027464792757,0.00010982007847083645,1579.9900199600756
2023_05_04_13_12_37_003957,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,58.97602438926697,1,0.07687405492954108,2.1964015694154594e-06,1579.9900199600756
2023_05_04_13_12_38_427873,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,60.399940490722656,1,1.4221700161973247,4.063342903420928e-05,1579.9900199600756
2023_05_04_13_12_39_862462,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,61.834529638290405,1,1.5374810985917093,4.3928031388334555e-05,1579.9900199600756
2023_05_04_13_12_41_283639,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,63.255707025527954,1,0.42280730211269885,1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_12_43_014542,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,64.9866099357605,1,2.575280840141175,7.357945257546214e-05,1579.9900199600756
2023_05_04_13_12_44_436881,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,66.40713429450989,1,1.8449773183100235,5.271363766600067e-05,1579.9900199600756
2023_05_04_13_12_46_096782,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,68.06884956359863,1,1.5374810985917093,4.3928031388334555e-05,1579.9900199600756
2023_05_04_13_12_47_737294,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,69.70936226844788,1,2.4599697577467907,7.028485022133688e-05,1579.9900199600756
2023_05_04_13_12_49_362667,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,71.33473491668701,1,0.730303521831013,2.0865814909457515e-05,1579.9900199600756
2023_05_04_13_12_51_010713,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,72.98278045654297,1,2.306221647887566,6.589204708250189e-05,1579.9900199600756
2023_05_04_13_12_52_659137,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,74.6312050819397,1,1.6527921809859596,4.722263374245599e-05,1579.9900199600756
2023_05_04_13_12_54_282830,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,76.25489807128906,1,1.3068589338029402,3.733882668008401e-05,1579.9900199600756
2023_05_04_13_12_55_916735,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,77.8888030052185,1,1.2684219063381004,3.62406258953743e-05,1579.9900199600756
2023_05_04_13_12_57_553355,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,79.52542233467102,1,1.7681032633803444,5.051723609658127e-05,1579.9900199600756
2023_05_04_13_12_59_206343,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,81.17841124534607,1,1.4221700161973247,4.063342903420928e-05,1579.9900199600756
2023_05_04_13_13_00_858066,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,82.83013367652893,1,-0.07687405492967946,-2.196401569419413e-06,1579.9900199600756
2023_05_04_13_13_03_515205,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,85.48727297782898,1,0.42280730211269885,1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_13_05_442823,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,87.4148907661438,1,1.0377997415494657,2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_13_07_415602,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,89.38766956329346,1,2.4984067852114955,7.138305100604272e-05,1579.9900199600756
2023_05_04_13_13_09_384940,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,91.35520529747008,1,1.4221700161973247,4.063342903420928e-05,1579.9900199600756
2023_05_04_13_13_11_353090,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,93.3251576423645,1,2.6137178676058803,7.467765336016801e-05,1579.9900199600756
2023_05_04_13_13_13_318783,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,95.29085040092468,1,1.8065402908453223,5.161543688129492e-05,1579.9900199600756
2023_05_04_13_13_15_286142,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,97.2582094669342,1,1.883414345774729,5.3811838450706546e-05,1579.9900199600756
2023_05_04_13_13_17_257257,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,99.22932434082033,1,1.9987254281692521,5.7106440804835774e-05,1579.9900199600756
2023_05_04_13_13_19_232676,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,101.2047438621521,1,2.152473538028338,6.14992439436668e-05,1579.9900199600756
2023_05_04_13_13_21_195314,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,103.1673822402954,1,0.922488659155081,2.6356818833002315e-05,1579.9900199600756
2023_05_04_13_13_23_167114,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,105.1391818523407,1,2.9596511147890343,8.456146042254383e-05,1579.9900199600756
2023_05_04_13_13_25_132221,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,107.10260033607484,1,1.9602884007044081,5.600824002012595e-05,1579.9900199600756
2023_05_04_13_13_27_099602,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,109.07166981697084,1,3.344021389437032,9.554346826962948e-05,1579.9900199600756
2023_05_04_13_13_28_849917,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,110.82198452949524,1,1.9218513732395688,5.491003923541625e-05,1579.9900199600756
2023_05_04_13_13_30_818461,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,112.79052901268004,1,2.7290289500004037,7.797225571429725e-05,1579.9900199600756
2023_05_04_13_13_32_787758,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,114.75796341896056,1,0.9609256866197823,2.7455019617708066e-05,1579.9900199600756
2023_05_04_13_13_34_756239,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,116.72830724716188,1,1.9602884007044081,5.600824002012595e-05,1579.9900199600756
2023_05_04_13_13_36_724457,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,118.69652485847472,1,3.2287103070425087,9.224886591550025e-05,1579.9900199600756
2023_05_04_13_13_38_704704,,1600,50,19.64MHz,9,MID,2nm <1.643nm>,120.67677211761476,1,1.4221700161973247,4.063342903420928e-05,1579.9900199600756
2023_05_04_13_13_42_415886,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,2.1993279457092285,1,3.8052657190147086,0.00010872187768613454,1579.9900199600756
2023_05_04_13_13_44_488702,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,4.272144317626953,1,4.68931735070495,0.00013398049573442716,1579.9900199600756
2023_05_04_13_13_46_569293,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,6.352735757827759,1,3.497769499296395,9.993627140846843e-05,1579.9900199600756
2023_05_04_13_13_48_538695,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,8.319831609725952,1,2.3446586753525405,6.699024786721545e-05,1579.9900199600756
2023_05_04_13_13_50_505510,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,10.288951873779297,1,1.4221700161974595,4.063342903421313e-05,1579.9900199600756
2023_05_04_13_13_52_475950,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,12.259392738342283,1,1.3068589338030747,3.733882668008785e-05,1579.9900199600756
2023_05_04_13_13_54_444501,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,14.227943420410156,1,0.8840516316903758,2.525861804829645e-05,1579.9900199600756
2023_05_04_13_13_56_410804,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,16.194246530532837,1,2.613717867606015,7.467765336017185e-05,1579.9900199600756
2023_05_04_13_13_58_379652,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,18.16309428215027,1,1.614355153521389,4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_14_00_351058,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,20.13252329826355,1,0.6534294669016065,1.86694133400459e-05,1579.9900199600756
2023_05_04_13_14_02_318163,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,22.10160541534424,1,3.036525169718852,8.67578619919672e-05,1579.9900199600756
2023_05_04_13_14_04_291590,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,24.07503223419189,1,3.3824584169018714,9.664166905433918e-05,1579.9900199600756
2023_05_04_13_14_06_254481,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,26.03792309761048,1,1.4221700161974595,4.063342903421313e-05,1579.9900199600756
2023_05_04_13_14_08_228064,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,28.0093891620636,1,3.113399224648263,8.895426356137894e-05,1579.9900199600756
2023_05_04_13_14_09_972692,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,29.756133794784542,1,1.4221700161974595,4.063342903421313e-05,1579.9900199600756
2023_05_04_13_14_11_948825,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,31.732267379760746,1,2.1524735380284765,6.149924394367075e-05,1579.9900199600756
2023_05_04_13_14_13_900852,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,33.68429398536682,1,2.805903004930083,8.016865728371665e-05,1579.9900199600756
2023_05_04_13_14_15_881679,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,35.66512084007263,1,2.882777059859628,8.236505885313222e-05,1579.9900199600756
2023_05_04_13_14_17_849505,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,37.63294768333435,1,1.844977318310162,5.271363766600463e-05,1579.9900199600756
2023_05_04_13_14_19_819702,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,39.60314416885376,1,1.844977318310162,5.271363766600463e-05,1579.9900199600756
2023_05_04_13_14_21_786822,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,41.57026410102844,1,3.1518362521132364,9.005246434609247e-05,1579.9900199600756
2023_05_04_13_14_23_764673,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,43.54811501502991,1,2.4215327302820855,6.918664943663102e-05,1579.9900199600756
2023_05_04_13_14_25_720919,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,45.50436139106751,1,2.3446586753525405,6.699024786721545e-05,1579.9900199600756
2023_05_04_13_14_27_695728,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,47.479169845581055,1,3.9974508563386384,0.00011421288160967538,1579.9900199600756
